"s_id","grade","subject","more","text","text.sc"
6655423163,"1","science",0,"I can't agree. Rainforests are one of earth's most valuable resources. But the rainforests are being destroyed.","i can't agree. rainforests are one of earth's most valuable resources. but the rainforests are being destroyed."
6655423163,"1","social",0,"I think Amelia Earhart should be celebrated because he drive the airplane bounced among the airplane.","i think amelia earhart should be celebrated because he drive the airplane bounced among the airplane."
6674353892,"2","science",0,"I think a writing asteroid came from space to Earth and then killed all the dinosaurs in South Carolina and that is all I know and I think yes because of my writing.","i think a writing asteroid came from space to earth and then killed all the dinosaurs in south carolina and that is all i know and i think yes because of my writing."
6674353892,"2","social",0,"Henry Ford went to a family farm worker and the farm worker took all the parts of the watch off and explained how the clock moved and ticked and that's my opinion.","henry ford went to a family farm worker and the farm worker took all the parts of the watch off and explained how the clock moved and ticked and that's my opinion."
6675188992,"2","science",0,"I think they killed the dinosaurs because they do not want them to live on Earth. And they want it to stay sick.","i think they killed the dinosaurs because they do not want them to live on earth. and they want it to stay sick."
6675188992,"2","social",0,"Henry Ford because he got a lot of money and he is happy.","henry ford because he got a lot of money and he is happy."
6676657937,"2","science",0,"No the and too.","no the and too."
6689377687,"2","social",0," Leonardo da Vinci because he liked birds and he was studying birds wings so that he could make people fly."," leonardo davinci because he liked birds and he was studying birds wings so that he could make people fly."
6697374748,"1","science",0,"No because is not fair to the animals because if we cut it down it upset them. If they die we will not have any animals. If new babies are born they die to prove that it is not fair for them to cut trees down and babies are born. And also plants they die with the animals and babies. My conclusion is do not cut down tree in the rainforest.","no because is not fair to the animals because if we cut it down it upset them. if they die we will not have any animals. if new babies are born they die to prove that it is not fair for them to cut trees down and babies are born. and also plants they die with the animals and babies. my conclusion is do not cut down tree in the rainforest."
6697374748,"1","social",0,"I think Amelia Earhart needs to be celebrated because airplanes in 1930s were small and they didn't have the special instrumet that today planes do. Because Amelia Earhart first to pilot a plane over the Atlantic Ocean. Amelia Earhart flew a plane over the Atlantic Ocean.","i think amelia earhart needs to be celebrated because airplanes in 1930s were small and they didn't have the special instrumet that today planes do. because amelia earhart first to pilot a plane over the Atlantic ocean. amelia earhart flew a plane over the Atlantic ocean."
6712647932,"2","science",0,"I agree with the scientists because the asteroid probably came in fast and giant hit. There're fires and get burned.","i agree with the scientists because the asteroid probably came in fast and giant hit. they're fires and get burned."
6712647932,"2","social",0,"I pick Leonardo da Vinci because I like birds too.","i pick leonardo davinci because i like birds too."
6713749496,"2","science",0,"No. I don't think a asteroid killed the dinosaurs. Because the dinosaurs live billion years ago. And plus they grew big to die. And they had no food at all. And how can a asteroid kill dinosaurs. They can go to their homes and protect their family. And if there was a asteroid, they would die out. And other dinosaurs should eat other dinosaurs to live. And some mom dinosaurs mom die when baby dinosaurs were born. And more dinosaurs die too!","no. i don't think a asteroid killed the dinosaurs. because the dinosaurs live billion years ago. and plus they grew big to die. and they had no food at all. and how can a asteroid kill dinosaurs. they can go to their homes and protect their family. and if there was a asteroid, they would die out. and other dinosaurs should eat other dinosaurs to live. and some mom dinosaurs mom die when baby dinosaurs were born. and more dinosaurs die too!"
6713749496,"2","social",0,"I would like to celebrate Leonardo da Vinci. Because learning about bird wings and measuring them because its like nearsment. And learn about birds. And I could take care of them. And make birds kind. Be alive forever.","i would like to celebrate leonardo da vinci. because learning about bird wings and measuring them because its like nearsment. and learn about birds. and i could take care of them. and make birds kind. be alive forever."
6716611746,"2","science",1,"I think an asteroid kill the dinosaurs because in the text it says that dinosaurs became extinct and in the text it also says that palnts would have stopped growing, so herbivores died from not having enough food. A reason is that the air became muddy and undrinkable. Evidence to support my answer is that carnivores could not have hunted them.","i think an asteroid kill the dinosaurs because in the text it says that dinosaurs became extinct and in the text it also says that plants would have stopped growing, so herbivores died from not having enough food. a reason is that the air became muddy and undrinkable. evidence to support my answer is that carnivores could not have hunted them."
6716611746,"2","social",1,"I think Leonardo da vinci should be celebrated. A reason is that although Leonardo da Vinci lived over 500 years ago, we still admire his genius today.","i think leonardo davinci should be celebrated. a reason is that although leonardo davinci lived over 500 years ago, we still admire his genius today."
6719137557,"2","science",1,"The asteroid does not killed earth because is not big","the asteroid does not killed earth because is not big"
6719137557,"2","social",1,"I think I celebrate Leonardo because he was one of the greatest.","i think i celebrate leonardo because he was one of the greatest."
6727632839,"1","science",1,"I know you can cut tree. No cut the trees in you. Can stop cut trees. We like tree. Cut tree in, can you stop cut. Can in tree.","i know you can cut tree. no cut the trees in you. can stop cut trees. we like tree. cut tree in, can you stop cut. can in tree."
6727632839,"1","social",1,"I will is are in you can your can xuscat pcu in can are the the can she can you Atlantic","i will is are in you can your can xuscat pcu in can are the the can she can you atlantic"
6729596376,"1","science",1,"No. Because we need oxygen. Some people live there.","no. because we need oxygen. some people live there."
6729596376,"1","social",1,"XXX","xxx"
6729693622,"1","science",1,"People shouldn't cut down trees because monkey spiders need to carry fruit and seeds place to place. And if trees were cut down, there will not be any more animals in the place. The animals are going to be sad. The animals won't have anything to eat.","people shouldn't cut down trees because monkey spiders need to carry fruit and seeds place to place. and if trees were cut down, there will not be any more animals in the place. the animals are going to be sad. the animals won't have anything to eat."
6729693622,"1","social",1,"I think Amelia Earhart should be celebrated because she worked so hard to reach to the end, even though she disappeared we can still celebrated her. She even believe in herself so she made it across the Atlantic Ocean.","i think amelia earhart should be celebrated because she worked so hard to reach to the end, even though she disappeared we can still celebrated her. she even believe in herself so she made it across the Atlantic ocean."
6732153285,"2","science",1,"I think an asteroid struck the earth. One reason is that the asteroid struck could destroy the earth climate. Another reason is that the dust clouds blocked the sun's heat for years. The plants would die out. There would be no herbivores for carnivores to eat. This is why I think an asteroid hit the earth to make the dinosaurs die out aka extincted.","i think an asteroid struck the earth. one reason is that the asteroid struck could destroy the earth climate. another reason is that the dust clouds blocked the sun's heat for years. the plants would die out. there would be no herbivores for carnivores to eat. this is why i think an asteroid hit the earth to make the dinosaurs die out aka extincted."
6732153285,"2","social",1,"I think Henry Ford should be celebrated. One reason is that he is very smart. Another reason is that he studied a lot. He was always good at solving math problems in his head. One of his greatest love was studying mechanical objects. This is why I think Henry ford shoould be celebrate as the best inventor. We love Henry Ford right. I am right. I know!","i think henry ford should be celebrated. one reason is that he is very smart. another reason is that he studied a lot. he was always good at solving math problems in his head. one of his greatest love was studying mechanical objects. this is why i think henry ford should be celebrate as the best inventor. we love henry ford right. i am right. i know!"
6732442821,"1","science",0,"Yes, because they need to be cut down for log for the river walk across. Don't they need to go to a real trip.","yes, because they need to be cut down for log for the river walk across. don't they need to go to a real trip."
6732442821,"1","social",0,"Sally Ride sid be celebrate because she is the best in she did good in I like it it was emas in so good.","sally ride sid be celebrate because she is the best in she did good in i like it it was emas in so good."
6732544764,"1","science",1,"People should not be allowed to cut down trees because the animal needs to stay safe and new born babies. And new born babies are important and different animals. Some animals or species.","people should not be allowed to cut down trees because the animal needs to stay safe and new born babies. and new born babies are important and different animals. some animals or species."
6734145751,"1","science",0,"no because you are distroying the rainforest and you are killing plants and XXX and animals too so do not cut down trees in the rainforest. Do not because those that are killed because of you so don't please don't do it.","no because you are destroying the rainforest and you are killing plants and xxx and animals too so do not cut down trees in the rainforest. do not because those that are killed because of you so don't please don't do it."
6734145751,"1","social",0,"I chose Sally Ride because she is an explorer and I like explorers that way. I chose Sally Ride and because she is an explorer and I like Sally Ride because I always want to explore to because I like to see Sally Ride today because I like to XXX to so that's why I pick her because she is my favouritw ever and I like XXX so I pick her.","i chose sally ride because she is an explorer and i like explorers that way. i chose sally ride and because she is an explorer and i like sally ride because i always want to explore to because i like to see sally ride today because i like to xxx to so that's why i pick her because she is my favouritw ever and i like xxx so i pick her."
6735122461,"1","science",0,"They should not be cutting rees some animals live in trees.","they should not be cutting trees some animals live in trees."
6735122461,"1","social",0,"Amelia Earhart because I want to know how she disappeared and she didcrd tobicspioring.","amelia earhart because i want to know how she disappeared and she didcrd tobicspioring."
6737271499,"2","science",1,"Why the dinosaurs died, because the scientists do not agree because the dinosaurs died.","why the dinosaurs died, because the scientists do not agree because the dinosaurs died."
6737335837,"1","science",1,"The rainforest people been down the trees because now people and babies. Now babies are now and there are not many trees and some are not there.","the rainforest people been down the trees because now people and babies. now babies are now and there are not many trees and some are not there."
6737335837,"1","social",1,"I will choose Amelia because she was at the plane then she disappeared out of no where. She was at the forest first she did no cover she was she wot in til she found food and then she found food.","i will choose amelia because she was at the plane then she disappeared out of no where. she was at the forest first she did no cover she was she wot in til she found food and then she found food."
6737993524,"2","science",0,"I don't think the dinosuars from asteroids. For example, maybe the dinosaurs did not have enough food. Also, the plants died. So the plant eaters died. So thtat made the meat eaters die. That's why I don't think the dinosaurs.","i don't think the dinosaurs from asteroids. for example, maybe the dinosaurs did not have enough food. also, the plants died. so the plant eaters died. so that made the meat eaters die. that's why i don't think the dinosaurs."
6737993524,"2","social",0,"My favorite scientist is Leonard da Vinci because 500 years ago we still admire his genius today.","my favorite scientist is leonardo davinci because 500 years ago we still admire his genius today."
6738789424,"2","science",0,"I think that the dinosaurs have been wiped out because they have been for the asteorid to not all dinosaurs died. Some fo them survive. It can fell of the dinosaurs that fell and hurt and died because of asteroid and their.","i think that the dinosaurs have been wiped out because they have been for the asteroid to not all dinosaurs died. some fo them survive. it can fell of the dinosaurs that fell and hurt and died because of asteroid and their."
6738789424,"2","social",0,"I think I would be preser he lick mecot. And he liek to use the machines because he would have been and","i think i would be preser he lick mecot. and he like to use the machines because he would have been and"
6745277611,"1","science",0,"No way. Because they don't want it to cut down the trees. And homes that is way they are cutting trees down, because the rainforest to not get to them. To destroy the norms and trees and the trees and cars, trucks and people.","no way. because they don't want it to cut down the trees. and homes that is way they are cutting trees down, because the rainforest to not get to them. to destroy the norms and trees and the trees and cars, trucks and people."
6746466248,"1","science",0,"They cannot cut down trees in the forests.","they cannot cut down trees in the forests."
6746466248,"1","social",0,"I choose Amelia because I like to Amelia.","i choose amelia because i like to amelia."
6748816122,"1","science",1,"No because monokeys to not have trees to climb on.","no because monokeys to not have trees to climb on."
6748816122,"1","social",1,"Amelia Earhart because she is the first women to cross Atlantic Ocean.","amelia earhart because she is the first women to cross Atlantic ocean."
6756743813,"2","science",1,"I do not think an asteroid killed the dinosaurs because they must have died before it hit. And I think it was something else that killed the dinosaurs and the people that said that that's not right.","i do not think an asteroid killed the dinosaurs because they must have died before it hit. and i think it was something else that killed the dinosaurs and the people that said that that's not right."
6756743813,"2","social",1,"I think we should celebrated Leonardo da Vinci because he was the greatest artist ever. And he was an incredible scientist an inventor. Also he lived over 500 years ago. we still admire his genius today.","i think we should celebrated leonardo davinci because he was the greatest artist ever. and he was an incredible scientist an inventor. also he lived over 500 years ago. we still admire his genius today."
6756973193,"2","science",1,"I think that a asteroid hit because if it was a asteroid then the birds flew away and now we have birds and you might find a fossil that is let's just say a T-Rex and it was all together but there was a big spot missing because of the hit that is why and what I think happened to the dinosaurs. If we looked on the underground of our grounds and we need to look all under the sea and we need to look and unbury the sand on the desert.","i think that a asteroid hit because if it was a asteroid then the birds flew away and now we have birds and you might find a fossil that is let's just say a t-Rex and it was all together but there was a big spot missing because of the hit that is why and what i think happened to the dinosaurs. if we looked on the underground of our grounds and we need to look all under the sea and we need to look and unbury the sand on the desert."
6756973193,"2","social",1,"I would choose Leonardo da Vinci because he is the one who said ""one day maybe people could fly just like birds do"". That is why I think we should celebrate him he gave us the thought of making airplanes.","i would choose leonardo davinci because he is the one who said ""one day maybe people could fly just like birds do"". that is why i think we should celebrate him he gave us the thought of making airplanes."
6766362278,"1","science",1,"They should not because animals need to survive.","they should not because animals need to survive."
6766362278,"1","social",1,"Sally because she was brave on the plane and because she was the best ad she brd wei wa.","sally because she was brave on the plane and because she was the best ad she brd wei wa."
6767285854,"2","science",1,"I don't think the asteroid becasue tthe asteroid would have made sound. And the dinosaurs would have ran or it would have hitt the dinosaur that was in front of it. And the big ones can not die. Becasue of thte asteroid and the little ones like the Velociraptor can run fast.","i don't think the asteroid because the asteroid would have made sound. and the dinosaurs would have ran or it would have hitt the dinosaur that was in front of it. and the big ones can not die. because of the asteroid and the little ones like the velociraptor can run fast."
6767285854,"2","social",1,"I want to celebrate Henry Ford because he knew how to solve math problems in his head. And he was learning about watches and wind up toys. And a man took Henry's watch and showed him how it works. And he showed interesting practical jokes.","i want to celebrate henry ford because he knew how to solve math problems in his head. and he was learning about watches and wind up toys. and a man took Henry's watch and showed him how it works. and he showed interesting practical jokes."
6768863681,"2","social",0,"I celebrate Henry Ford because I like the car and trut he made.","i celebrate henry ford because i like the car and trut he made."
6768957686,"1","science",1,"No they should not cut down trees because that's where most animals live and that's where most animals have their houses. That's why they should not cut trees down.","no they should not cut down trees because that's where most animals live and that's where most animals have their houses. that's why they should not cut trees down."
6768957686,"1","social",1,"I would choose Amelia Earhart to celebrated because she had a goc and she just hisct it when it was hard for her.","i would choose amelia earhart to celebrated because she had a goc and she just hisct it when it was hard for her."
6773956366,"2","science",0,"No! Because if a asteroid hit the earth, all of the animals would not exist. Therefore birds, frogs, turtles would be dead and the earth would be different. Rain water would have been undrinkable. So that is the problem of the theory.","no! because if a asteroid hit the earth, all of the animals would not exist. therefore birds, frogs, turtles would be dead and the earth would be different. rain water would have been undrinkable. so that is the problem of the theory."
6773956366,"2","social",0,"I would choose Henry Ford because he got creative and he looked at the inside of a watch and he found pieces in his house.","i would choose henry ford because he got creative and he looked at the inside of a watch and he found pieces in his house."
6773993881,"2","science",0,"I think no because dinosaurs are big and strong so dinosuars probably broke it. That is why I think asteroid did not kill dinosaurs. Some evidence show that all dinosaurs had died even before the asteroid hit.","i think no because dinosaurs are big and strong so dinosaurs probably broke it. that is why i think asteroid did not kill dinosaurs. some evidence show that all dinosaurs had died even before the asteroid hit."
6774498752,"1","science",0,"The trees can not die or the flowers they need air and animals.","the trees can not die or the flowers they need air and animals."
6774498752,"1","social",0,"Sally Ride half a million people cheered when the space shuttle.","sally ride half a million people cheered when the space shuttle."
6775748485,"2","science",1,"I think an asteroid did not kill the dinosaurs because the dinosaurs are mere strong.","i think an asteroid did not kill the dinosaurs because the dinosaurs are mere strong."
6779515396,"2","science",0,"Yes. I do think that dinosaurs were killed by asteroids because since that they are all dead.","yes. i do think that dinosaurs were killed by asteroids because since that they are all dead."
6779515396,"2","social",0,"Leonardo da Vinci because it said was the smartist scientist and he lived 500 years ago. He wanted to build a machine so he can fly like the birds.","leonardo davinci because it said was the smartist scientist and he lived 500 years ago. he wanted to build a machine so he can fly like the birds."
6783784894,"1","science",1,"I think that people should not be allowed to cut down trees in the.","i think that people should not be allowed to cut down trees in the."
6783784894,"1","social",1,"I think that Amelia Earhart should be celebrated cause she traveled over the past if ikoshrve.","i think that amelia earhart should be celebrated cause she traveled over the past if ikoshrve."
6784638441,"2","social",1,"I think that Leonardo da Vinci. He was a artist and an inventor. He drew pictures of birds flying in the sky and nest laning eggs.","i think that leonardo da vinci. he was a artist and an inventor. he drew pictures of birds flying in the sky and nest laning eggs."
6787126859,"2","science",1,"Yes because it can kill a lot of dinosaurs. It really can kill a lot of dinosaurs. They can run out food at last.","yes because it can kill a lot of dinosaurs. it really can kill a lot of dinosaurs. they can run out food at last."
6787126859,"2","social",1,"I think Leonardo da Vinci because I want to sutey a bot bird and I want to know how birds fly.","i think leonardo davinci because i want to sutey a bot bird and i want to know how birds fly."
6788438439,"1","science",0,"No it's not good to cut down trees in the rainforests because the rainforests is very hot and it is hard for people to breath in the reinforest without trees so that's why you should not cut trees.","no it's not good to cut down trees in the rainforests because the rainforests is very hot and it is hard for people to breath in the reinforest without trees so that's why you should not cut trees."
6788438439,"1","social",0,"I picked Sally Ride because half a million people cheered when the space shuttle challerger too is off in Florida and also she was the youngest American female astronaut at the age of 32.","i picked sally ride because half a million people cheered when the space shuttle challerger too is off in Florida and also she was the youngest American female astronaut at the age of 32."
6794117193,"2","science",1,"I do not think an asteroid killed the dinosaurs. There are many theories among scientists about how dinosaurs became extinct. Plants would have stopped growing. So herbivores died from not having enough food. That's why I think they weren't killed by the asteroid.","i do not think an asteroid killed the dinosaurs. there are many theories among scientists about how dinosaurs became extinct. plants would have stopped growing. so herbivores died from not having enough food. that's why i think they weren't killed by the asteroid."
6794117193,"2","social",1,"I think Leonardo da Vinci deserved to be celebrated. He was also an incredible scientist and inventor but he claimed that it was why he became interested in birds. All of his life Leonardo da Vinci drew pictures of birds especially of their wings. That's why Leonardo da Vinci should be celebrated.","i think leonardo davinci deserved to be celebrated. he was also an incredible scientist and inventor but he claimed that it was why he became interested in birds. all of his life leonardo davinci drew pictures of birds especially of their wings. that's why leonardo davinci should be celebrated."
6794765136,"1","science",0,"In my opinion no because animals deserve to live. They cut down the trees to make other things that is not good for the animals. They will have to go to another forest like the elephants had to move.","in my opinion no because animals deserve to live. they cut down the trees to make other things that is not good for the animals. they will have to go to another forest like the elephants had to move."
6794765136,"1","social",0,"Yes you should celebrate them. But in my opinion I would celebrate Sally Ride because I like space.","yes you should celebrate them. but in my opinion i would celebrate sally ride because i like space."
6798262899,"1","social",0,"Sally Ride because she is young and 32 also and because she is a astronaut and she made it to Florida in 1983 and spreads 40 exems red a dock of space exm.","sally ride because she is young and 32 also and because she is a astronaut and she made it to Florida in 1983 and spreads 40 exems red a dock of space exm."
6811965274,"2","science",0,"Yes. because asteroid can not be real dinosaurs is real. Atseroid did kill the dinosaurs does not like the hot some are big and are small some are baby dinosaurs when they died there can be fossils some are cute and some are not cute.","yes. because asteroid can not be real dinosaurs is real. atseroid did kill the dinosaurs does not like the hot some are big and are small some are baby dinosaurs when they died there can be fossils some are cute and some are not cute."
6811965274,"2","social",0,"Henry Ford will just have a one room schoolhouse the he would have young boy Henry Ford he would have to do lots of homework he will love school when he was young he would love he's family but Henry's mom and dad will love him so much.","henry ford will just have a one room schoolhouse the he would have young boy henry ford he would have to do lots of homework he will love school when he was young he would love he's family but Henry's mom and dad will love him so much."
6814168774,"2","science",1,"I don't think that a asteroid killed the dinosaurs because the asteroid can't be that strong. That's why I think the asteroid didn't killed the dinosaurs.","i don't think that a asteroid killed the dinosaurs because the asteroid can't be that strong. that's why i think the asteroid didn't killed the dinosaurs."
6814168774,"2","social",1,"I pick Leonardo da Vinci because I like when he was going to make birds wing.","i pick leonardo davinci because i like when he was going to make birds wing."
6816676947,"1","science",1,"I don't think people should be allowed to cut down trees in the rainforest because animals need home and we will be not able to breathe. And the animals people take care of them. So they can live too.","i don't think people should be allowed to cut down trees in the rainforest because animals need home and we will be not able to breathe. and the animals people take care of them. so they can live too."
6816676947,"1","social",1,"I would want to celebrate Sally Ride because Amelia did not do everything but she was passenger and Sally did things like did 40 experiments on a lot of robots because if they did not have what they needed I don't think that they will last a long time in outerspace now she might be a legend now I know about her and that's why I choosed her!","i would want to celebrate sally ride because amelia did not do everything but she was passenger and sally did things like did 40 experiments on a lot of robots because if they did not have what they needed i don't think that they will last a long time in outerspace now she might be a legend now i know about her and that's why i chooses her!"
6824128791,"1","science",0,"I think they should cut down the trees because the people can make roads and clean the land to build houses. And they cut down trees so crop can grow. That is why I think people should cut down trees.","i think they should cut down the trees because the people can make roads and clean the land to build houses. and they cut down trees so crop can grow. that is why i think people should cut down trees."
6824128791,"1","social",0,"If I had to pick one women I would pick Sally Ride because she was women who when to space. And","if i had to pick one women i would pick sally ride because she was women who when to space. and"
6824465542,"2","science",1,"the dinosaurs died becasue the asteroid struck earth.","the dinosaurs died because the asteroid struck earth."
6824465542,"2","social",1,"Leonardo wants to make a bird machine soon and saw a bird that was thinking about maing one.","leonardo wants to make a bird machine soon and saw a bird that was thinking about maing one."
6831942873,"2","science",0,"I don't agree because dust clouds blocked the sun's heat and light for months or even years. Another reason why I don't agree is the air became colder and rainwater turned muddy and undrinkable.","i don't agree because dust clouds blocked the sun's heat and light for months or even years. another reason why i don't agree is the air became colder and rainwater turned muddy and undrinkable."
6831942873,"2","social",0,"Leonardo da Vinci. Because he was one of the greatest artists and thinkers the world has ever known. He was also an incredible scientist and inventor, although Leonardo still admires his genius today. And it did not say that Henry Ford was a great artist, thinker and incredible scientist and inventor and genius so that means Henry is not that important, so we should not celebrate Henry Ford. We should celebrate Leonardo da Vinci instead because he is more important to us.","leonardo da vinci. because he was one of the greatest artists and thinkers the world has ever known. he was also an incredible scientist and inventor, although leonardo still admires his genius today. and it did not say that henry ford was a great artist, thinker and incredible scientist and inventor and genius so that means henry is not that important, so we should not celebrate henry ford. we should celebrate leonardo davinci instead because he is more important to us."
6831987494,"1","science",0,"People should not cut down trees! Because animals will  die and the plants will die too. So we should not cut down tree in the rainforest. So we can have rainforest animals and the animals babies. And so animal can live in the rainforest. And so trees can grow in the rainforest.","people should not cut down trees! because animals will die and the plants will die too. so we should not cut down tree in the rainforest. so we can have rainforest animals and the animals babies. and so animal can live in the rainforest. and so trees can grow in the rainforest."
6831987494,"1","social",0,"I will choose Amelia Earhart. I choose her because she disappeared. 2 because she is so cool. 3 because she was the first female to fly over the ocean.","i will choose amelia earhart. i choose her because she disappeared. 2 because she is so cool. 3 because she was the first female to fly over the ocean."
6832325584,"1","science",1,"No they should not because it will be sad and heart breaking to nature and it will be mean to do that. The plant will die and the trees will die and the ants will die too. And I will not have nature and air to and other people will cry if we don't have nature. That's why I think they should not cut down trees.","no they should not because it will be sad and heart breaking to nature and it will be mean to do that. the plant will die and the trees will die and the ants will die too. and i will not have nature and air to and other people will cry if we don't have nature. that's why i think they should not cut down trees."
6832325584,"1","social",1,"I think I should celebrated Amelia Earhart because I'm proud that she stayed on the airplane for 15 hours and that she is perseveres she did not give up and she was the only passenger in the airplane and she was brave. That is why I think she be celebrated.","i think i should celebrated amelia earhart because i'm proud that she stayed on the airplane for 15 hours and that she is perseveres she did not give up and she was the only passenger in the airplane and she was brave. that is why i think she be celebrated."
6832527497,"2","science",0,"I think that the asteroid killed the dinosaurs because there was hot and cold.","i think that the asteroid killed the dinosaurs because there was hot and cold."
6837141287,"2","science",1,"The asteroid struck when the clouds were dust and an asteroid strike blocked heat of the sunlight of month and years at earth the earth got asteroid and the dinosaurs were killed when the earth got hit and strike.","the asteroid struck when the clouds were dust and an asteroid strike blocked heat of the sunlight of month and years at earth the earth got asteroid and the dinosaurs were killed when the earth got hit and strike."
6837141287,"2","social",1,"I think I will celebrate Henry Ford because he can solve math problems and he can learn inside a watch what it looks like and wind up toys and he was in a one-room schoolhouse and he can learn what a watch looks like inside it and when Henry was 7 years old he was a worker on the family farm took apartment.","i think i will celebrate henry ford because he can solve math problems and he can learn inside a watch what it looks like and wind up toys and he was in a one-room schoolhouse and he can learn what a watch looks like inside it and when henry was 7 years old he was a worker on the family farm took apartment."
6837183435,"1","social",0,"Amelia Earhart became the first woman to drive across the Atlantic Ocean. The world in she disappeared flew herself. Now she would be legend. However while trying to fly around.","amelia earhart became the first woman to drive across the Atlantic ocean. the world in she disappeared flew herself. now she would be legend. however while trying to fly around."
6838362163,"1","science",0,"It explains thinking evidence and reasons it should people be allowed to cut down in the trees.","it explains thinking evidence and reasons it should people be allowed to cut down in the trees."
6838362163,"1","social",0,"Both Amelia Earhart and Sally Ride deserve to celebrate which but if you had to pick one of these women explorers.","both amelia earhart and sally ride deserve to celebrate which but if you had to pick one of these women explorers."
6839945294,"2","science",0,"I do not think that a asteroid did not hit the Earth. I think that they did not have enough food or what to eat or drink. And the dinosaurs did not survive. So they died because they did not have food or what to survive when. So that's my opinion why I think the dinosaurs had died and not on land no more. That is why they are not alive anymore. And that's my opinion. That's how I think the dinosaurs had died and not on Earth anymore and died.","i do not think that a asteroid did not hit the earth. i think that they did not have enough food or what to eat or drink. and the dinosaurs did not survive. so they died because they did not have food or what to survive when. so that's my opinion why i think the dinosaurs had died and not on land no more. that is why they are not alive anymore. and that's my opinion. that's how i think the dinosaurs had died and not on earth anymore and died."
6839945294,"2","social",0,"I would celebrate Henry Ford he could think of math problems in his head and he is so smart that he can think math problems out of his head and he is good at math he can think of any math problems and as a boy Henry Fords had always been fascinated by everything he learned about was from what instr and that's I had picked it was Henry Ford.","i would celebrate henry ford he could think of math problems in his head and he is so smart that he can think math problems out of his head and he is good at math he can think of any math problems and as a boy henry fords had always been fascinated by everything he learned about was from what instr and that's i had picked it was henry ford."
6842361923,"2","social",1,"I think Leonardo da Vinci picked to be celebrated because he thought the one day people might to fly because a bird feather in the lip. And you should celebrated Leonardo da Vinci.","i think leonardo davinci picked to be celebrated because he thought the one day people might to fly because a bird feather in the lip. and you should celebrated leonardo da vinci."
6843138551,"2","science",1,"An asteroid came and killed the dinosaurs and then the dinosaurs disappeared.","an asteroid came and killed the dinosaurs and then the dinosaurs disappeared."
6843138551,"2","social",1,"I think Leonardo da Vinci must be celebrated becasue he is teh best artist ever and he was making a flying machine.","i think leonardo davinci must be celebrated because he is teh best artist ever and he was making a flying machine."
6843162355,"1","science",0,"No because the squirrel can climb the trees.","no because the squirrel can climb the trees."
6843162355,"1","social",0,"Sally Ride.","sally ride."
6845225494,"1","social",1,"I think Sally Ride should be celebrated because she was the youngest American Astronaut.","i think sally ride should be celebrated because she was the youngest American astronaut."
6849591967,"1","science",0,"I think people should not cut down trees because trees help us to breathe and grow. Animals living too. And cat is meow.","i think people should not cut down trees because trees help us to breathe and grow. animals living too. and cat is meow."
6849591967,"1","social",0,"I learned Sally Ride is a special because she was a astronaut and a good astronaut too.","i learned sally ride is a special because she was a astronaut and a good astronaut too."
6852735117,"2","science",0,"No because the dinosaurs died before the asteroid struck on Earth. And after it struck animals survived it.","no because the dinosaurs died before the asteroid struck on earth. and after it struck animals survived it."
6852735117,"2","social",0,"I would choose Henry Ford because seven and work on a farm at.","i would choose henry ford because seven and work on a farm at."
6854187583,"2","science",1,"I think that a asteroid killed the dinosaurs because in a book it said that paleontologists foudn an ash trail form a asteroid that hit Earth. Also another book said a asteroid hit Earth while the dinosaurs were alive. That is why I think a asteroid killed the dinosaurs.","i think that a asteroid killed the dinosaurs because in a book it said that paleontologists found an ash trail form a asteroid that hit earth. also another book said a asteroid hit earth while the dinosaurs were alive. that is why i think a asteroid killed the dinosaurs."
6854187583,"2","social",1,"I think that we should celebrate Leonardo da Vinci because he got a memory from when he was a baby and got fascinated in birds. This is why we should celebrate Leonardo da Vinci.","i think that we should celebrate leonardo davinci because he got a memory from when he was a baby and got fascinated in birds. this is why we should celebrate leonardo da vinci."
6854578485,"1","science",0,"The animals are very in protect because if you cut a tree, they are going to be in XXX not real.","the animals are very in protect because if you cut a tree, they are going to be in xxx not real."
6854578485,"1","social",0,"Millions of XXX a jar in 12893.","millions of xxx a jar in 12893."
6855164846,"2","science",1,"I think a asteroid did not kill the dinosaurs. And because if it hit frogs, turtles, lizards and snakes, should died and bird. For example, if an asteroid hit some should died. This is why not an asteroid hit the dinosaurs.","i think a asteroid did not kill the dinosaurs. and because if it hit frogs, turtles, lizards and snakes, should died and bird. for example, if an asteroid hit some should died. this is why not an asteroid hit the dinosaurs."
6855164846,"2","social",1,"I think we should celebrate Henry Ford. And because he made a watch and Henry Ford made sure to make a watch. For sure if we did not have Henry Ford and if you need it to go to work rle and you don't have a watch you can come late. This is why we should celebrate Henry Ford.","i think we should celebrate henry ford. and because he made a watch and henry ford made sure to make a watch. for sure if we did not have henry ford and if you need it to go to work rle and you don't have a watch you can come late. this is why we should celebrate henry ford."
6856775237,"1","science",0,"No because you can hurt the animal baby and it will not to be safe to cut the trees down.","no because you can hurt the animal baby and it will not to be safe to cut the trees down."
6856775237,"1","social",0,"I bowai pick to explorers Amelia Earhart.","i bowai pick to explorers amelia earhart."
